promoId,model,pn,productCodeType,saleMode,netPrice,couponCode,status,errors,warnings,sourceFile,sourceSheet,sourceRow
RET- 14 Au-R17-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,72900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,17
RET- 14 Au-R18-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,64900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,18
RET- 14 Au-R19-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,78900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,19
RET- 14 Au-R20-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,64900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,20
RET- 14 Au-R21-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,56900.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,21
RET- 14 Au-R22-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,45900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,22
RET- 14 Au-R23-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,37900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,23
RET- 14 Au-R24-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,69900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,24
RET- 14 Au-R25-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,57900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,25
RET- 14 Au-R26-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,49900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,26
RET- 14 Au-R27-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,37900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,27
RET- 14 Au-R28-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,29900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,28
RET- 14 Au-R29-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,20999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,29
RET- 14 Au-R29-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,29
RET- 14 Au-R30-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,17999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,30
RET- 14 Au-R30-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,30
RET- 14 Au-R31-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,16999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,31
RET- 14 Au-R31-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,31
RET- 14 Au-R32-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,18999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,32
RET- 14 Au-R32-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,32
RET- 14 Au-R33-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,15999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,33
RET- 14 Au-R33-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,33
RET- 14 Au-R34-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,14999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,34
RET- 14 Au-R34-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,34
RET- 14 Au-R35-SF_PLUS,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,13999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,35
RET- 14 Au-R35-STUDENT,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,13439.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,35
RET- 14 Au-R36-SF_PLUS,"Galaxy A27 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,9999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,36
RET- 14 Au-R37-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,8999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,37
RET- 14 Au-R37-STUDENT,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,9539.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,37
RET- 14 Au-R37-FLASHSALE,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,8999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,37
RET- 14 Au-R38-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,7299.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,38
RET- 14 Au-R39-SF_PLUS,"Galaxy A17 LTE
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,39
RET- 14 Au-R40-SF_PLUS,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,40
RET- 14 Au-R40-STUDENT,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,6299.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,40
RET- 14 Au-R41-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,5999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,41
RET- 14 Au-R42-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,42
RET- 14 Au-R43-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3799.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 14 Aug -16 Aug,43
RET- 7 Aug-R4-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,61900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,4
RET- 7 Aug-R4-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,56900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,4
RET- 7 Aug-R4-FLASHSALE,Galaxy S26 Ultra,,STANDARD_SM,STANDARD_PAYMENT,58900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,4
RET- 7 Aug-R5-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,49900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,5
RET- 7 Aug-R5-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,44900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,5
RET- 7 Aug-R5-STUDENT,Galaxy S26 Ultra,,STANDARD_SM,STUDENT,46665.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,5
RET- 7 Aug-R5-FLASHSALE,Galaxy S26 Ultra,,STANDARD_SM,STANDARD_PAYMENT,46900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,5
RET- 7 Aug-R6-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,41900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,6
RET- 7 Aug-R6-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,39900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,6
RET- 7 Aug-R6-STUDENT,Galaxy S26 Ultra,,STANDARD_SM,STUDENT,39865.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,6
RET- 7 Aug-R6-FLASHSALE,Galaxy S26 Ultra,,STANDARD_SM,STANDARD_PAYMENT,39900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,6
RET- 7 Aug-R7-SF_PLUS,Galaxy S26+,,STANDARD_SM,SF_PLUS,36900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,7
RET- 7 Aug-R8-SF_PLUS,Galaxy S26+,,STANDARD_SM,SF_PLUS,30900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,8
RET- 7 Aug-R9-SF_PLUS,Galaxy S26,,STANDARD_SM,SF_PLUS,29900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,9
RET- 7 Aug-R10-SF_PLUS,Galaxy S26,,STANDARD_SM,SF_PLUS,27900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,10
RET- 7 Aug-R11-SF_PLUS,Galaxy S25 Ultra,,PASS_F,SF_PLUS,30900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,11
RET- 7 Aug-R12-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,SF_PLUS,23900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,12
RET- 7 Aug-R12-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,STUDENT,22865.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,12
RET- 7 Aug-R13-SF_PLUS,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,SF_PLUS,19900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,13
RET- 7 Aug-R13-STUDENT,"Galaxy S25 FE
(ร่วม SF+)",,STANDARD_SM,STUDENT,19465.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,13
RET- 7 Aug-R14-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",,STANDARD_SM,STANDARD_PAYMENT,20900.0,02,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,14
RET- 7 Aug-R15-STANDARD_PAYMENT,"Galaxy S25 FE
(ไม่ร่วม SF+)",,STANDARD_SM,STANDARD_PAYMENT,17900.0,02,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,15
RET- 7 Aug-R16-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,16
RET- 7 Aug-R17-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,17
RET- 7 Aug-R18-TRADEUP,Galaxy Z Fold8 Ultra,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,18
RET- 7 Aug-R19-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,19
RET- 7 Aug-R20-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,20
RET- 7 Aug-R21-TRADEUP,Galaxy Z Fold8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,21
RET- 7 Aug-R22-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,22
RET- 7 Aug-R23-TRADEUP,Galaxy Z Flip8,,STANDARD_SM,TRADE_UP,0.0,,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,23
RET- 7 Aug-R24-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,69900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,24
RET- 7 Aug-R25-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,57900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,25
RET- 7 Aug-R26-SF_PLUS,Galaxy Z Fold 7,,STANDARD_SM,SF_PLUS,49900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,26
RET- 7 Aug-R27-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,37900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,27
RET- 7 Aug-R28-SF_PLUS,Galaxy Z Flip7,,STANDARD_SM,SF_PLUS,29900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,28
RET- 7 Aug-R29-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,20999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,29
RET- 7 Aug-R29-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,29
RET- 7 Aug-R30-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,17999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,30
RET- 7 Aug-R30-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,30
RET- 7 Aug-R31-SF_PLUS,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,16999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,31
RET- 7 Aug-R31-STUDENT,"Galaxy A57 5G
 ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,31
RET- 7 Aug-R32-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,18999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,32
RET- 7 Aug-R32-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,18479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,32
RET- 7 Aug-R33-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,15999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,33
RET- 7 Aug-R33-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,15479.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,33
RET- 7 Aug-R34-STANDARD_PAYMENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,14999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,34
RET- 7 Aug-R34-STUDENT,"Galaxy A57 5G 
(ไม่สามารถใช้ร่วมกับ SF+ ได้)
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,14449.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,34
RET- 7 Aug-R35-SF_PLUS,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,13999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,35
RET- 7 Aug-R35-STUDENT,"Galaxy A37 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,13439.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,35
RET- 7 Aug-R36-SF_PLUS,"Galaxy A27 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,9999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,36
RET- 7 Aug-R37-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,9999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,37
RET- 7 Aug-R37-STUDENT,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,9539.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,37
RET- 7 Aug-R37-FLASHSALE,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STANDARD_PAYMENT,8999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,37
RET- 7 Aug-R38-SF_PLUS,"Galaxy A17 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,7299.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,38
RET- 7 Aug-R39-SF_PLUS,"Galaxy A17 LTE
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,39
RET- 7 Aug-R40-SF_PLUS,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,SF_PLUS,6999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,40
RET- 7 Aug-R40-STUDENT,"Galaxy A07 5G
ตั้งแต่ 3-16 สิงหาคม",,STANDARD_SM,STUDENT,6299.0,Studentcrd,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,40
RET- 7 Aug-R41-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,5999.0,,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,41
RET- 7 Aug-R42-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3999.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,42
RET- 7 Aug-R43-SF_PLUS,"Galaxy A07 LTE
6-19 July",,STANDARD_SM,SF_PLUS,3799.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 7 Aug - 12 Aug,43
RET- 3 -6 -R4-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,61900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,4
RET- 3 -6 -R4-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,56900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,4
RET- 3 -6 -R5-SF_PLUS,Galaxy S26 Ultra,,STANDARD_SM,SF_PLUS,49900.0,01,PASSED_VALIDATION,,,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,5
RET- 3 -6 -R5-TRADEUP,Galaxy S26 Ultra,,STANDARD_SM,TRADE_UP,44900.0,01,PASSED_WITH_WARNING,,TRADE_UP_CODE_UNVERIFIED: ,Aug_ 2026 Promotion Retail_Shop Samsung .xlsx, 3 -6 Aug ,5
